cust_no,shouxin_date,fpd4,if_t4,istrans,basic_lr_score,k3dq_jst_re_score,k3dq_basic_mix_score,k3dq_xgb_add_score,k3dq_bc1_score,k3dq_bc2_score,k3dq_v2new_score,k3dq_xgblr_score,k3dq_xgbkmos_score,k3dq_xgbkmos_flag,k3dq_v3m3k11_score,k3dq_transkmos_score,ali_rain_score,bj_jc_m36_consume_cnt,credit_repayment_score_bj_2,td_xyf_dq_score,td_zhixin_score,hds_36m_purchase_steady,hds_36m_total_purchase_cnt,hds_36m_month_max_purchase_money_excp_doub11_12,hds_36m_doub11_12_total_purchase_money,hds_phone_rich_rank,hds_mobile_rich,hds_mobile_reli_rank,hds_recent_consumme_active_rank,ab_local_ratio,ab_mobile_cnt,app_type,cust_gender,cust_id_area,cust_work_city,idcard_district_grade,idcard_rural_flag,immediate_relation_cnt,operation_sys,relation_contact_cnt,study_app_cnt,selffill_degree,selffill_is_have_creditcard,selffill_marital_status,ab_local_cnt,ab_prov_cnt,hds_mobile_reli_rank_Ma,hds_mobile_reli_rank_Mb,hds_mobile_reli_rank_M0,is_ios,is_male,shouxin_month,data_parts,set
160058094712,2020-07-22,1,1,1,,,,,,,,,,,,,99.4,3.0,467.0,20.0,594.0,0.7007766485913429,7.0,94.5,0.0,1.0,0.0,Ma,1.0,0.89,261.0,ios,男,513822.0,511722.0,,,4.0,iOS,6.0,0.0,30.0,0.0,10.0,233.0,12.0,1,0,0,1.0,1.0,2020-07,2.0,1train
160058834366,2020-08-05,0,1,1,,,,,,,,,,,,,78.65,6.0,493.0,3.3,660.0,1.0555551844458309,10.0,180.0,53.9,2.0,0.0,Ma,1.0,0.43,252.0,ios,男,500382.0,440606.0,,,7.0,iOS,14.0,0.0,20.0,1.0,10.0,110.0,12.0,1,0,0,1.0,1.0,2020-08,2.0,1train
160059354946,2020-08-24,0,1,1,,,,,,,,,,,,,64.9,3.0,541.0,10.1,668.0,0.0,4.0,34.5,0.0,1.0,0.0,Ma,1.0,0.67,156.0,android,男,350322.0,3503.0,4.0,0.0,3.0,android,8.0,0.0,5.0,0.0,10.0,132.0,8.0,1,0,0,0.0,1.0,2020-08,1.0,1train
160059586125,2020-08-18,0,1,1,,,,,,,,,,,,,89.9,1.0,553.0,8.5,639.0,,0.0,0.0,0.0,,0.0,Ma,1.0,0.78,167.0,ios,男,421302.0,420100.0,,,3.0,iOS,4.0,0.0,20.0,0.0,10.0,132.0,12.0,1,0,0,1.0,1.0,2020-08,2.0,1train
160059988286,2020-08-26,0,1,1,,,,,,,,,,,,,67.87,42.0,694.0,2.2,678.0,1.0211447375034732,112.0,263.9,0.0,1.0,0.0,Ma,2.0,0.15,39.0,android,女,429006.0,441900.0,1.0,1.0,2.0,android,3.0,2.0,5.0,1.0,10.0,6.0,3.0,1,0,0,0.0,0.0,2020-08,1.0,1train
160061120575,2020-09-15,0,1,1,-99.0,-99.0,-99.0,,-99.0,-99.0,,,,,,,20.98,3.0,612.0,3.4,708.0,0.03281519861830594,3.0,29.9,0.0,1.0,0.0,Ma,1.0,0.69,47.0,android,女,350524.0,350000.0,4.0,0.0,1.0,android,3.0,0.0,15.0,1.0,20.0,40.0,4.0,1,0,0,0.0,0.0,2020-09,2.0,1train
160063941167,2020-11-04,0,1,1,0.045877463585725184,0.2508,-99.0,0.022752699,0.06386499999999999,0.026485,-99.0,,,,,,80.48,1.0,720.0,7.9,617.0,0.0,1.0,35.0,0.0,1.0,0.0,Ma,1.0,0.56,353.0,android,男,450330.0,440605.0,,,2.0,android,5.0,0.0,20.0,0.0,20.0,201.0,18.0,1,0,0,0.0,1.0,2020-11,1.0,1train
160064522944,2020-11-14,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,57.52,,638.0,3.4,757.0,,0.0,0.0,0.0,,0.0,Ma,1.0,1.0,13.0,ios,男,445121.0,445103.0,,,0.0,iOS,0.0,0.0,10.0,0.0,10.0,13.0,1.0,1,0,0,1.0,1.0,2020-11,2.0,1train
160064763920,2020-11-17,0,1,1,0.11751474111184593,0.2965,-99.0,0.043724984,0.0735,0.043999,0.05119,0.044124,,,,,68.82,4.0,455.0,9.2,687.0,0.5276637969039962,7.0,112.0,0.0,1.0,0.0,Ma,1.0,0.48,22.0,android,男,452123.0,442000.0,,,0.0,android,0.0,0.0,10.0,0.0,10.0,11.0,4.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160065289050,2020-11-24,0,1,1,0.06660294361263458,0.2506,-99.0,0.021904323,0.060946,0.022484,0.049978,0.018043,,,,,76.35,1.0,491.0,8.4,673.0,0.0,1.0,128.0,0.0,1.0,0.0,Ma,1.0,0.58,120.0,android,男,230623.0,230623.0,1.0,0.0,4.0,android,9.0,0.0,20.0,0.0,10.0,71.0,13.0,1,0,0,0.0,1.0,2020-11,1.0,1train
160065607828,2020-11-28,0,1,1,0.025399207600961104,0.2145,-99.0,0.016518451,0.039909,0.018684,0.015747,0.035079,,,,,24.26,6.0,649.0,5.2,664.0,0.8230227830473652,6.0,188.4,0.0,1.0,0.0,Ma,1.0,0.95,21.0,ios,女,610115.0,610116.0,,,2.0,iOS,5.0,0.0,15.0,1.0,10.0,21.0,1.0,1,0,0,1.0,0.0,2020-11,1.0,1train
160066218023,2020-12-06,0,1,1,0.03318939841984499,0.2737,-99.0,0.018617624,0.055151,0.060759,0.089318,0.044832,,,,,60.5,1.0,576.0,5.2,672.0,0.0,1.0,69.0,0.0,1.0,0.0,Ma,1.0,0.9,9.0,android,男,350525.0,350521.0,3.0,0.0,0.0,android,0.0,0.0,20.0,1.0,20.0,9.0,1.0,1,0,0,0.0,1.0,2020-12,2.0,1train
160066280683,2020-12-07,0,1,1,0.029354739190545782,0.2369,-99.0,0.032708600000000004,0.017377,0.01377,0.034375,0.050075,,,,,92.68,,634.0,4.0,633.0,,,,,,0.0,M0,,0.68,159.0,ios,男,620502.0,440306.0,,,2.0,iOS,2.0,0.0,30.0,1.0,10.0,108.0,14.0,0,0,1,1.0,1.0,2020-12,2.0,1train
160067364647,2020-12-24,0,1,1,0.09392779993265536,0.3775,-99.0,0.042846244000000006,0.032513,0.027379,0.07115,0.07146799999999999,,,,,81.59,,529.0,8.8,641.0,,,,,,0.0,M0,,1.0,28.0,android,男,632121.0,630203.0,,,2.0,android,3.0,0.0,5.0,0.0,20.0,28.0,1.0,0,0,1,0.0,1.0,2020-12,1.0,1train
160020468454,2020-04-05,0,1,1,,,,,,,,,,,,,79.98,6.0,520.0,15.299999999999999,634.0,1.1426691460422895,14.0,70.0,0.0,1.0,0.0,Ma,2.0,0.42,18.0,android,男,411327.0,411321.0,1.0,1.0,3.0,android,3.0,0.0,20.0,0.0,20.0,8.0,5.0,1,0,0,0.0,1.0,2020-04,2.0,1train
160051082389,2020-08-19,0,1,1,,,,,,,,,,,,,85.54,8.0,588.0,13.700000000000001,671.0,0.7705616340783799,10.0,138.0,0.0,2.0,1.0,Ma,2.0,0.93,46.0,ios,男,332529.0,331127.0,3.0,0.0,10.0,iOS,11.0,0.0,20.0,0.0,10.0,43.0,4.0,1,0,0,1.0,1.0,2020-08,1.0,1train
160051153799,2020-02-01,0,1,1,,,,,,,,,,,,,43.28,1.0,510.0,15.4,557.0,0.0,1.0,26.8,0.0,1.0,0.0,Ma,2.0,0.93,167.0,ios,男,440923.0,440902.0,2.0,0.0,5.0,iOS,8.0,0.0,20.0,0.0,10.0,157.0,4.0,1,0,0,1.0,1.0,2020-02,2.0,1train
160053891430,2020-04-21,0,1,1,,,,,,,,,,,,,92.63,,436.0,10.7,592.0,,,,,,0.0,M0,,0.91,154.0,android,男,371425.0,371425.0,2.0,1.0,4.0,android,4.0,0.0,10.0,1.0,20.0,148.0,5.0,0,0,1,0.0,1.0,2020-04,2.0,1train
160054580910,2020-05-07,0,1,1,,,,,,,,,,,,,74.48,17.0,613.0,8.8,639.0,1.5038155293700364,112.0,648.9,31.03,,2.0,Ma,2.0,0.98,95.0,ios,男,370281.0,370200.0,2.0,1.0,4.0,iOS,13.0,0.0,15.0,1.0,10.0,93.0,3.0,1,0,0,1.0,1.0,2020-05,2.0,1train
160054635569,2020-05-11,0,1,1,,,,,,,,,,,,,67.01,5.0,503.0,11.299999999999999,652.0,0.7755183540998005,7.0,298.0,0.0,1.0,0.0,Ma,1.0,0.83,51.0,android,男,350524.0,350200.0,4.0,0.0,5.0,android,11.0,1.0,10.0,0.0,10.0,43.0,5.0,1,0,0,0.0,1.0,2020-05,2.0,1train
160055342193,2020-05-27,0,1,1,,,,,,,,,,,,,26.94,11.0,680.0,14.3,548.0,1.320535129512656,19.0,430.9,0.0,3.0,2.0,Mb,1.0,0.06,297.0,ios,女,130904.0,330683.0,,,10.0,iOS,22.0,0.0,20.0,1.0,20.0,18.0,23.0,0,1,0,1.0,0.0,2020-05,2.0,1train
160056325294,2020-06-19,0,1,1,,,,,,,,,,,,,15.06,21.0,599.0,14.4,566.0,1.1192198992244666,57.0,756.0,179.18,1.0,0.0,Ma,1.0,0.74,114.0,android,女,532622.0,410481.0,,,4.0,android,7.0,0.0,15.0,0.0,20.0,84.0,7.0,1,0,0,0.0,0.0,2020-06,2.0,1train
160056944829,2020-07-20,0,1,1,,,,,,,,,,,,,97.36,,484.0,5.8999999999999995,629.0,,,,,,0.0,M0,,0.91,450.0,android,男,372524.0,371500.0,,,2.0,android,10.0,0.0,10.0,0.0,20.0,426.0,15.0,0,0,1,0.0,1.0,2020-07,2.0,1train
160057281113,2020-07-08,0,1,1,,,,,,,,,,,,,68.87,,519.0,13.799999999999999,548.0,,,,,,0.0,M0,,0.78,46.0,android,男,532122.0,530621.0,,,2.0,android,5.0,0.0,5.0,0.0,10.0,39.0,3.0,0,0,1,0.0,1.0,2020-07,1.0,1train
160057687151,2020-07-16,0,1,1,,,,,,,,,,,,,87.87,2.0,667.0,26.4,559.0,0.5282051282051282,3.0,149.0,0.0,1.0,0.0,Ma,2.0,0.92,514.0,android,女,230502.0,230804.0,2.0,1.0,24.0,android,36.0,2.0,10.0,0.0,10.0,486.0,16.0,1,0,0,0.0,0.0,2020-07,2.0,1train
160057981601,2020-07-21,0,1,1,,,,,,,,,,,,,40.21,3.0,687.0,15.299999999999999,625.0,0.7301980198019802,5.0,69.9,0.0,1.0,0.0,Ma,1.0,0.79,80.0,ios,女,130681.0,130681.0,2.0,0.0,5.0,iOS,9.0,0.0,20.0,0.0,10.0,64.0,4.0,1,0,0,1.0,0.0,2020-07,1.0,1train
160058379574,2020-07-27,0,1,1,,,,,,,,,,,,,82.12,4.0,534.0,6.8,715.0,0.4884765234531168,5.0,45.0,0.0,1.0,0.0,Ma,1.0,1.0,2.0,android,男,440981.0,441900.0,4.0,1.0,0.0,android,0.0,0.0,15.0,1.0,10.0,2.0,1.0,1,0,0,0.0,1.0,2020-07,1.0,1train
160058422557,2020-07-28,0,1,1,,,,,,,,,,,,,92.33,1.0,557.0,22.9,632.0,0.0,8.0,49.9,0.0,1.0,0.0,Ma,1.0,0.58,82.0,android,男,131025.0,131025.0,2.0,0.0,2.0,android,2.0,0.0,10.0,1.0,10.0,50.0,9.0,1,0,0,0.0,1.0,2020-07,1.0,1train
160059039906,2020-08-09,0,1,1,,,,,,,,,,,,,23.33,2.0,630.0,13.4,609.0,0.3882352941176471,3.0,59.0,0.0,1.0,0.0,Ma,1.0,0.89,26.0,android,男,441224.0,440604.0,4.0,0.0,3.0,android,5.0,0.0,5.0,1.0,10.0,25.0,2.0,1,0,0,0.0,1.0,2020-08,2.0,1train
160059053673,2020-08-10,0,1,1,,,,,,,,,,,,,93.9,10.0,530.0,6.0,627.0,0.3996726967709056,17.0,63.6,0.0,1.0,0.0,Ma,1.0,0.64,159.0,android,女,522221.0,520602.0,,,6.0,android,10.0,3.0,5.0,0.0,10.0,107.0,11.0,1,0,0,0.0,0.0,2020-08,2.0,1train
160059418877,2020-08-15,0,1,1,,,,,,,,,,,,,60.89,6.0,481.0,10.0,595.0,0.6432885033404573,9.0,220.0,0.0,1.0,0.0,Ma,4.0,0.94,30.0,ios,男,452223.0,450107.0,,,8.0,iOS,11.0,0.0,20.0,0.0,10.0,29.0,2.0,1,0,0,1.0,1.0,2020-08,1.0,1train
160060251322,2020-09-10,0,1,1,-99.0,0.023616,-99.0,,,,,,,,,,51.86,4.0,557.0,5.6,679.0,0.23642482242595245,7.0,158.0,0.0,1.0,0.0,Ma,1.0,1.0,5.0,ios,男,350427.0,440100.0,1.0,0.0,0.0,iOS,0.0,0.0,5.0,0.0,10.0,5.0,1.0,1,0,0,1.0,1.0,2020-09,2.0,1train
160060321691,2020-09-01,0,1,1,,,,,,,,,,,,,67.1,10.0,552.0,16.400000000000002,660.0,0.9712499394467872,15.0,246.0,0.0,1.0,0.0,Ma,3.0,0.91,416.0,android,男,370214.0,370209.0,3.0,1.0,23.0,android,32.0,0.0,15.0,1.0,20.0,397.0,13.0,1,0,0,0.0,1.0,2020-09,1.0,1train
160060644893,2020-09-07,0,1,1,,,,,,,,,,,,,46.96,48.0,555.0,7.2,633.0,0.9149445386078168,58.0,302.3,62.5,,4.0,Ma,3.0,1.0,22.0,ios,女,445122.0,441284.0,,,2.0,iOS,3.0,0.0,10.0,0.0,10.0,22.0,1.0,1,0,0,1.0,0.0,2020-09,2.0,1train
160061439042,2020-09-22,0,1,1,-99.0,-99.0,-99.0,-99.0,-99.0,-99.0,,,,,,,68.9,8.0,493.0,5.6,710.0,0.7863637770285268,13.0,468.0,0.0,1.0,0.0,Ma,1.0,0.87,220.0,ios,男,440982.0,440306.0,4.0,1.0,5.0,iOS,7.0,0.0,10.0,0.0,20.0,196.0,13.0,1,0,0,1.0,1.0,2020-09,2.0,1train
160062374628,2020-10-12,0,1,1,0.029334907243656325,0.266,-99.0,0.01870592,0.033426,0.016089,,,,,,,69.04,3.0,488.0,9.799999999999999,645.0,0.4363459669582119,5.0,73.9,168.0,1.0,0.0,Ma,1.0,0.85,77.0,android,男,350500.0,350504.0,3.0,1.0,2.0,android,2.0,0.0,10.0,1.0,20.0,74.0,4.0,1,0,0,0.0,1.0,2020-10,2.0,1train
160064438221,2020-11-12,0,1,1,0.015235528957174931,0.2407,-99.0,0.0054749474,0.029724,0.013714,-99.0,-99.0,,,,,18.08,10.0,597.0,8.3,716.0,1.1318844956822571,26.0,1484.0,0.0,1.0,0.0,Ma,3.0,0.82,86.0,android,男,120104.0,120100.0,1.0,0.0,1.0,android,2.0,2.0,20.0,1.0,20.0,74.0,5.0,1,0,0,0.0,1.0,2020-11,1.0,1train
160064845029,2020-11-20,0,1,1,0.0527560208160906,0.2794,-99.0,0.027111229,0.01382,0.013798,0.016524,0.014666,,,,,83.46,13.0,500.0,6.0,645.0,0.7491644886607199,18.0,192.0,0.0,1.0,0.0,Ma,1.0,0.08,71.0,ios,男,360202.0,360203.0,2.0,0.0,2.0,iOS,5.0,0.0,20.0,0.0,10.0,6.0,6.0,1,0,0,1.0,1.0,2020-11,2.0,1train
160064991464,2020-11-20,0,1,1,0.017178069237661832,0.2281,-99.0,0.023872178,0.024873,0.009202,0.032951999999999995,0.041760000000000005,,,,,86.68,8.0,591.0,4.2,733.0,1.4964337197046502,14.0,1094.96,0.0,1.0,0.0,Ma,2.0,0.39,118.0,android,女,511521.0,330784.0,,,14.0,android,25.0,2.0,10.0,1.0,20.0,51.0,11.0,1,0,0,0.0,0.0,2020-11,1.0,1train
160065247810,2020-11-23,0,1,1,0.09238098323442756,0.3371,-99.0,0.103745215,0.031003,0.022456,0.047107,0.062363,,,,,92.34,1.0,510.0,8.0,569.0,0.0,1.0,1.9,0.0,1.0,1.0,Mb,1.0,0.08,52.0,android,男,532627.0,451030.0,,,2.0,android,2.0,0.0,5.0,0.0,20.0,5.0,20.0,0,1,0,0.0,1.0,2020-11,1.0,1train
160065433643,2020-11-26,0,1,1,0.004028667847371965,0.2102,-99.0,0.022380847,0.036446,0.014485,0.02427,0.027614,,,,,64.95,7.0,564.0,6.7,587.0,0.7511828933326423,13.0,119.0,0.0,1.0,0.0,Ma,1.0,0.9,495.0,ios,女,520202.0,110100.0,,,11.0,iOS,17.0,0.0,10.0,1.0,20.0,453.0,15.0,1,0,0,1.0,0.0,2020-11,2.0,1train
160065619669,2020-11-28,0,1,1,0.04776513059633921,0.2103,-99.0,0.016799346,0.047211,0.02672,0.019285,0.035469,,,,,90.98,7.0,697.0,3.3,627.0,0.5771210225941162,14.0,89.0,0.0,1.0,0.0,Ma,1.0,0.8,83.0,android,女,522530.0,520425.0,,,13.0,android,19.0,0.0,5.0,0.0,20.0,67.0,5.0,1,0,0,0.0,0.0,2020-11,2.0,1train
160023181443,2020-04-12,0,1,1,,,,,,,,,,,,,66.56,,576.0,23.2,647.0,,,,,,0.0,M0,,0.83,19.0,android,男,513401.0,513401.0,,,4.0,android,4.0,1.0,5.0,0.0,10.0,19.0,1.0,0,0,1,0.0,1.0,2020-04,2.0,1train
160040722224,2020-10-16,0,1,1,0.02411779204774796,0.2241,-99.0,0.023446253,0.023121,0.011729,,,,,,,88.59,4.0,539.0,8.200000000000001,599.0,1.0619246576711632,16.0,168.0,0.0,2.0,0.0,Ma,3.0,0.9,38.0,android,女,430321.0,430121.0,4.0,1.0,7.0,android,15.0,1.0,10.0,1.0,10.0,37.0,2.0,1,0,0,0.0,0.0,2020-10,2.0,1train
160041750086,2020-07-01,0,1,1,,,,,,,,,,,,,22.07,4.0,500.0,24.1,543.0,,0.0,0.0,0.0,,0.0,Ma,1.0,0.85,967.0,android,男,413027.0,411524.0,,,17.0,android,33.0,3.0,20.0,1.0,20.0,868.0,15.0,1,0,0,0.0,1.0,2020-07,2.0,1train
160053501838,2020-04-12,0,1,1,,,,,,,,,,,,,40.96,11.0,571.0,8.5,701.0,0.6350914171033869,14.0,445.0,300.0,1.0,0.0,Ma,1.0,0.97,352.0,android,男,441581.0,441581.0,,,0.0,android,5.0,1.0,10.0,1.0,20.0,347.0,4.0,1,0,0,0.0,1.0,2020-04,2.0,1train
160054276391,2020-05-01,0,1,1,,,,,,,,,,,,,91.1,,430.0,8.7,596.0,,,,,,0.0,M0,,0.98,42.0,android,男,152630.0,150105.0,1.0,1.0,3.0,android,4.0,0.0,20.0,1.0,20.0,42.0,1.0,0,0,1,0.0,1.0,2020-05,2.0,1train
160056460161,2020-06-22,0,1,1,,,,,,,,,,,,,96.21,2.0,672.0,13.899999999999999,605.0,0.8500246669955601,3.0,75.0,0.0,1.0,0.0,Ma,1.0,0.87,98.0,ios,男,500222.0,500100.0,,,6.0,iOS,7.0,0.0,20.0,0.0,10.0,86.0,8.0,1,0,0,1.0,1.0,2020-06,1.0,1train
160058352273,2020-07-27,0,1,1,,,,,,,,,,,,,68.59,,587.0,17.9,508.0,,,,,,0.0,M0,,0.79,105.0,android,女,511322.0,510113.0,,,18.0,android,27.0,0.0,15.0,0.0,20.0,88.0,9.0,0,0,1,0.0,0.0,2020-07,1.0,1train
160058494228,2020-09-01,1,1,1,,,,,,,,,,,,,76.17,13.0,623.0,4.3,607.0,0.7131015626603769,39.0,200.96,0.0,1.0,0.0,Ma,1.0,0.55,27.0,android,女,612430.0,130982.0,,,0.0,android,0.0,0.0,20.0,0.0,10.0,16.0,4.0,1,0,0,0.0,0.0,2020-09,2.0,1train
160058941576,2020-08-07,0,1,1,,,,,,,,,,,,,72.59,6.0,604.0,6.4,636.0,0.4471630982471249,10.0,79.0,0.0,1.0,0.0,Ma,4.0,0.82,490.0,ios,男,610402.0,610402.0,,,16.0,iOS,32.0,0.0,5.0,1.0,10.0,403.0,16.0,1,0,0,1.0,1.0,2020-08,2.0,1train
160059915470,2020-08-24,0,1,1,,,,,,,,,,,,,-1.0,4.0,464.0,18.000000000000004,602.0,1.1538770379114551,6.0,553.8,0.0,1.0,0.0,Ma,1.0,1.0,48.0,ios,男,441421.0,441403.0,,,2.0,iOS,3.0,0.0,5.0,0.0,10.0,48.0,1.0,1,0,0,1.0,1.0,2020-08,2.0,1train
160061714087,2020-10-02,0,1,1,0.06412094130059114,0.2717,-99.0,0.07570405,0.086737,0.050715,,,,,,,17.12,10.0,531.0,13.700000000000001,552.0,0.711972290464925,17.0,104.8,0.0,1.0,0.0,Ma,1.0,0.62,13.0,android,男,513434.0,110100.0,,,2.0,android,2.0,0.0,10.0,1.0,10.0,8.0,6.0,1,0,0,0.0,1.0,2020-10,1.0,1train
160063293645,2020-10-25,1,1,1,0.04851353398336252,0.2459,-99.0,0.025410447000000003,0.026575,0.013093,,,,,,,81.65,17.0,544.0,29.4,593.0,0.8673712796710081,32.0,307.7,0.0,1.0,0.0,Ma,3.0,0.08,754.0,ios,男,350600.0,330282.0,3.0,0.0,5.0,iOS,10.0,0.0,10.0,0.0,10.0,60.0,22.0,1,0,0,1.0,1.0,2020-10,2.0,1train
160063791790,2020-11-02,0,1,1,0.022822635215358118,0.2199,-99.0,0.010323796,0.033198000000000005,0.016581,,,,,,,64.06,8.0,602.0,18.700000000000003,669.0,0.4692287343972965,12.0,59.0,0.0,1.0,0.0,Ma,1.0,0.8,331.0,android,男,320925.0,320925.0,4.0,1.0,16.0,android,21.0,0.0,20.0,1.0,10.0,270.0,15.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160063956843,2020-11-04,0,1,1,0.06894530495686939,0.2642,-99.0,0.056228757,0.03375,0.017286000000000003,-99.0,,,,,,51.06,6.0,512.0,8.3,609.0,0.9871286722859324,11.0,580.0,0.0,1.0,0.0,Ma,1.0,0.53,33.0,android,男,450981.0,440306.0,,,1.0,android,4.0,0.0,5.0,1.0,10.0,25.0,8.0,1,0,0,0.0,1.0,2020-11,2.0,1train
160064070103,2020-11-06,0,1,1,0.06692937662587344,0.2608,-99.0,0.022290507,0.03039,0.019516,-99.0,-99.0,,,,,44.63,13.0,671.0,6.8,715.0,0.8338737650587129,17.0,218.2,71.0,1.0,0.0,Ma,4.0,0.83,35.0,ios,男,445122.0,350211.0,,,0.0,iOS,0.0,0.0,10.0,0.0,10.0,29.0,5.0,1,0,0,1.0,1.0,2020-11,2.0,1train
160066969962,2020-12-19,0,1,1,0.02613856701957784,0.1933,-99.0,0.006777895999999999,0.020995,0.011263,0.01259,0.013373,,,,,30.01,14.0,692.0,6.5,738.0,0.8511923644007364,21.0,309.0,0.0,3.0,1.0,Ma,2.0,0.93,153.0,android,女,330222.0,330109.0,,,9.0,android,12.0,0.0,5.0,1.0,10.0,143.0,5.0,1,0,0,0.0,0.0,2020-12,1.0,1train
160066987399,2020-12-18,0,1,1,0.023762508934067048,0.3227,-99.0,0.017797386000000002,0.017048,0.01207,0.074276,0.033652999999999995,,,,,54.82,,525.0,5.5,736.0,,,,,,0.0,M0,,0.95,96.0,android,男,142330.0,141128.0,4.0,0.0,5.0,android,8.0,2.0,5.0,1.0,10.0,92.0,4.0,0,0,1,0.0,1.0,2020-12,2.0,1train
160067021172,2020-12-19,0,1,1,0.04963381817413845,0.2484,-99.0,0.011621645,0.018978,0.018717,0.037303,0.006862999999999999,,,,,42.09,6.0,661.0,12.1,612.0,0.6276057008032407,11.0,58.6,0.0,1.0,0.0,Ma,1.0,0.9,120.0,android,男,430121.0,430121.0,4.0,0.0,4.0,android,10.0,0.0,10.0,0.0,20.0,116.0,4.0,1,0,0,0.0,1.0,2020-12,2.0,1train
160067534742,2020-12-30,0,1,1,0.028734559954845026,0.2086,-99.0,0.020945644,0.016844,0.010657,0.01865,0.014821,-99.0,-99.0,,,83.04,13.0,566.0,18.3,579.0,1.0686764663374118,30.0,272.0,0.0,2.0,1.0,Ma,2.0,0.91,143.0,android,女,510602.0,510100.0,,,6.0,android,8.0,1.0,10.0,0.0,20.0,139.0,4.0,1,0,0,0.0,0.0,2020-12,2.0,1train
160019603943,2020-04-07,0,1,1,,,,,,,,,,,,,40.25,,515.0,13.100000000000001,598.0,,,,,,0.0,M0,,0.83,29.0,ios,男,350181.0,350181.0,2.0,0.0,3.0,iOS,5.0,0.0,20.0,0.0,10.0,24.0,5.0,0,0,1,1.0,1.0,2020-04,1.0,1train
160050742229,2020-01-12,0,1,1,,,,,,,,,,,,,38.64,9.0,657.0,6.1000000000000005,647.0,0.5497886856617931,16.0,91.8,79.0,1.0,0.0,Ma,1.0,0.64,31.0,android,男,330681.0,310100.0,2.0,0.0,0.0,android,1.0,4.0,20.0,0.0,10.0,21.0,10.0,1,0,0,0.0,1.0,2020-01,2.0,1train
160052102139,2020-04-29,0,1,1,,,,,,,,,,,,,56.14,,537.0,12.9,560.0,,0.0,0.0,0.0,,0.0,Ma,1.0,0.12,91.0,ios,男,610122.0,610117.0,,,0.0,iOS,4.0,0.0,20.0,1.0,10.0,11.0,8.0,1,0,0,1.0,1.0,2020-04,2.0,1train
160052277941,2020-03-13,0,1,1,,,,,,,,,,,,,72.78,1.0,559.0,19.400000000000002,597.0,0.0,6.0,29.9,0.0,1.0,0.0,Mb,1.0,0.53,16.0,android,男,432623.0,441900.0,,,4.0,android,5.0,0.0,20.0,0.0,20.0,9.0,2.0,0,1,0,0.0,1.0,2020-03,2.0,1train
160052526530,2020-03-19,0,1,1,,,,,,,,,,,,,28.44,4.0,538.0,10.4,608.0,0.9660494073443838,19.0,137.0,0.0,1.0,0.0,Ma,1.0,0.69,48.0,android,男,320831.0,320831.0,2.0,0.0,3.0,android,4.0,0.0,10.0,0.0,20.0,33.0,6.0,1,0,0,0.0,1.0,2020-03,2.0,1train
160053003808,2020-04-01,0,1,1,,,,,,,,,,,,,59.85,,527.0,19.099999999999998,568.0,,,,,,0.0,M0,,0.95,21.0,ios,男,612525.0,610112.0,,,3.0,iOS,5.0,0.0,20.0,1.0,20.0,20.0,2.0,0,0,1,1.0,1.0,2020-04,2.0,1train
160055003043,2020-05-21,0,1,1,,,,,,,,,,,,,-1.0,,544.0,9.799999999999999,646.0,,,,,,0.0,M0,,0.9,143.0,android,女,342401.0,340100.0,1.0,0.0,8.0,android,13.0,1.0,20.0,1.0,20.0,130.0,6.0,0,0,1,0.0,0.0,2020-05,1.0,1train
160056750216,2020-06-28,0,1,1,,,,,,,,,,,,,52.6,1.0,582.0,5.0,620.0,,,,,,,-99,,0.9,30.0,android,女,412824.0,411702.0,2.0,0.0,4.0,android,5.0,0.0,10.0,0.0,20.0,27.0,4.0,0,0,0,0.0,0.0,2020-06,1.0,1train
160057915728,2020-07-19,0,1,1,,,,,,,,,,,,,70.31,5.0,648.0,4.8,596.0,0.8399966506210206,6.0,65.9,0.0,1.0,0.0,Ma,1.0,0.86,200.0,android,男,231123.0,231123.0,2.0,1.0,3.0,android,7.0,4.0,30.0,0.0,10.0,186.0,10.0,1,0,0,0.0,1.0,2020-07,2.0,1train
160059178130,2020-08-11,0,1,1,,,,,,,,,,,,,97.57,,443.0,36.8,565.0,,,,,,0.0,M0,,0.84,110.0,android,男,533023.0,530581.0,,,3.0,android,8.0,0.0,15.0,1.0,10.0,95.0,5.0,0,0,1,0.0,1.0,2020-08,1.0,1train
160059482735,2020-08-17,0,1,1,,,,,,,,,,,,,78.14,,527.0,10.5,596.0,,,,,,0.0,M0,,0.09,35.0,android,女,452427.0,440605.0,,,0.0,android,0.0,0.0,15.0,0.0,20.0,4.0,3.0,0,0,1,0.0,0.0,2020-08,2.0,1train
160062677828,2020-10-17,0,1,1,0.01974422687826552,0.2637,-99.0,0.013912888,0.018262,0.012468,,,,,,,66.53,7.0,520.0,17.2,676.0,0.7228183988631647,9.0,177.0,0.0,1.0,0.0,Ma,1.0,0.98,51.0,ios,男,440782.0,440703.0,3.0,0.0,5.0,iOS,6.0,0.0,15.0,1.0,20.0,50.0,2.0,1,0,0,1.0,1.0,2020-10,2.0,1train
